company_id,street,parish,city
748,1037 Mojave Highway,St. Thomas,Dubuque
1173,419 Farragut Crescent,Manchester,Chicopee
655,1068 Hillview Gardens,St. Ann,North Chicago
665,1259 Haight Point,St.Andrew,Auburn Hills
965,1260 Chumasero Ferry,St. Thomas,Maryland Heights
1438,1158 Sagamore Point,St Mary,East Orange
402,675 San Juan Place,St. James,Worcester
1170,1191 Poplar Loop,St. Thomas,Madison Heights
694,8 Tompkins Bend,St.Andrew,Lisle
1215,1098 General Kennedy Thruway,Clarendon,El Centro
1161,369 Trainor Arcade,St. Ann,Saco
1316,33 Rey Viaduct,Portland,Chino Hills
648,1159 West Clay Garden,St.Andrew,West Fargo
382,674 Edgewood Route,Clarendon,Idaho Falls
632,539 Fanning Wynd,St Mary,Chaska
1374,1165 Bayview Loop,St. Ann,Niagara Falls
533,785 Jules High Street,Trelawny,Sachse
388,1062 Arnold Hill,St. Ann,Yonkers
395,1201 San Andreas Field,Manchester,Alhambra
975,48 Massasoit Crescent,St. Elizabeth,Oregon City
376,1363 Farallones Grove,St.Andrew,Glen Cove
1329,30 Fauntleroy Court,Trelawny,Ashtabula
670,684 Granville Manor,Portland,Sacramento
1446,1239 Battery Caulfield Parkway,Manchester,Buckeye
824,563 Manchester Path,St. Elizabeth,Santee
1188,478 Casitas Nene,Hanover,Bozeman
373,448 Reno Alley,St Mary,Lehi
582,826 De Long Loop,Manchester,Corsicana
583,92 Powers Gardens,St. Thomas,Grandview
474,212 Lombard Trace,Manchester,Urbandale
1341,1295 Manseau Place,Manchester,Englewood
722,974 Appleton Line,Kingston,Opelousas
964,652 Broadway Plaza,St.Andrew,Shelton
1287,257 Stilwell Boulevard,Kingston,Vestavia Hills
723,1211 Jack Kerouac Ferry,Kingston,Russellville
1229,156 Ironwood Brae,St Mary,Belvidere
642,308 Attridge Extension,Kingston,Littleton
490,592 Addison Loop,St. James,Delray Beach
985,781 Highland Plantation,St. Thomas,Azusa
766,1070 Plaza Walk,Clarendon,East Ridge
1163,339 Norwich Court,St. Thomas,Chickasha
764,422 Wyton Glen,Manchester,Downey
1152,1172 Perimeter Plantation,Trelawny,Shakopee
344,943 Walkway Drung,St. Ann,Yucca Valley
945,835 Sierra Esplanade,Westmoreland,Woodbury
626,1220 Germania Mews,St. Elizabeth,Hazel Park
1142,696 Pink Mall,Portland,La Habra
1312,194 Beacon Close,Hanover,Surprise
873,165 Harry Nene,St Mary,Petersburg
930,771 Cassandra Square,St Mary,Dodge City
978,1374 Lupine Boulevard,Kingston,Selma
444,550 Turquoise Manor,Kingston,Methuen
590,302 Colin Townline,Kingston,Reedley
886,629 Quarry Line,Kingston,Lakeville
937,86 Williar Field,Hanover,West Des Moines
336,1116 Gellert Gate,Portland,Honolulu
514,1389 Paris Bay,Westmoreland,New London
908,1301 Esmeralda Drive,Hanover,Independence
1139,125 Jack Balestreri Cove,Manchester,Newton
1370,31 Hickory Turnpike,Manchester,Charlotte
1200,1174 Holloway Mews,Manchester,Sandy
1285,917 Ritch Alley,Clarendon,St. Peters
630,772 Forest Hill Bay,St. James,Tampa
996,833 Rankin Spur,St. James,Bullhead City
1312,609 Elgin Extension,St. Ann,Bethany
443,595 Nichols Green,Kingston,Lodi
654,358 Rod Thruway,St.Andrew,Port Huron
1370,133 King Ferry,Clarendon,Wilmington
1347,402 Chain Of Lakes Viaduct,Kingston,El Dorado
901,1346 Nellie Green,St. Catherine,West Lafayette
1405,578 Quintara Hill,Clarendon,Walnut
1127,928 Howard Extension,Portland,Port Huron
590,1237 Russell Walk,St. Thomas,Grand Junction
1207,1036 Lisbon Path,St. Elizabeth,Oceanside
920,310 Mercury Line,St. Ann,Kentwood
343,665 Pagoda Freeway,Portland,Lombard
545,505 Yacht Ferry,Kingston,Los Gatos
378,1334 Emerson Run,Manchester,Warwick
350,1334 Saint Croix Thruway,St.Andrew,Oswego
1136,1393 Lansdale Glen,St. James,High Point
658,1136 Connecticut Mews,Trelawny,Bartlesville
1287,1048 Owens Point,St.Andrew,Commerce City
1204,955 Palos Alley,Portland,Victoria
1374,615 Lucerne Field,Westmoreland,Derby
1000,901 Hare Trail,Manchester,Monroeville
986,942 Linares Close,St.Andrew,Sunnyvale
1453,10 Crags Path,Hanover,Dearborn Heights
1401,778 South Van Ness Expressway,St. Elizabeth,Gainesville
1055,948 Milton Concession road,St. James,Yuba City
408,1189 Stanyan Street,Portland,Griffin
1123,159 Charter Oak Mews,Clarendon,Shoreview
1198,731 Shotwell Alley,St. Ann,Cary
821,890 Malden Manor,St. James,Hinsdale
742,1311 Fortuna Court,St.Andrew,Clarksdale
875,1182 San Juan Promenade,Clarendon,Gresham
1414,168 Battery Crosby Promenade,St. Elizabeth,Harlingen
767,300 Littlefield Arcade,Kingston,Rocky River
1396,1347 La Salle Thruway,Hanover,Vacaville
1458,382 Belvedere Route,Hanover,Jacksonville
711,1303 Davenport Bend,Hanover,Starkville
732,419 Constanso Concession road,Westmoreland,Arlington Heights
1429,1314 Galewood Side road,St. Thomas,Lindenhurst
1107,46 Maple High Street,Portland,Mandan
938,580 Sharon Hill,St.Andrew,Menlo Park
495,924 Urbano Expressway,St. Ann,Weatherford
635,466 Brant Parkway,St. Elizabeth,Windsor
392,976 Broad Grove,St. Ann,Orinda
1046,749 Laskie Avenue,St. James,Naperville
1054,1025 Severn Row,St. Ann,La Vista
775,175 South Hughes Lane,Trelawny,Vineland
537,622 Battery Blaney Green,St. Thomas,Laconia
632,1053 Bright Side road,St.Andrew,Hempstead
1016,1029 Jules Sideline,Clarendon,Evansville
1388,237 Lincoln Square,St. Ann,Tuscaloosa
1198,1369 Franconia Cove,St. Ann,Bridgeport
667,860 Malden Heights,Clarendon,East Cleveland
1015,59 Fratessa Glen,Westmoreland,Sugar Land
1357,737 Clay Parkway,Hanover,Ada
899,66 Gateview 3 Line,St. Elizabeth,Forest Lake
1013,1254 Otsego Run,Kingston,Oak Creek
1319,224 Maywood Circle,Trelawny,Altamonte Springs
1437,571 Prescott Wynd,Hanover,Coconut Creek
1394,896 Morse Drung,Clarendon,LaGrange
447,60 Alpha Place,St. Elizabeth,Paragould
1101,217 South Van Ness Field,Hanover,Chesterfield
428,244 Turquoise Bypass,St. Catherine,Webster Groves
877,683 Masonic Sideline,Portland,Mooresville
1144,80 Bocana Trail,St. James,Menomonee Falls
815,826 West Clay Loop,St. Catherine,Moses Lake
577,1107 Palo Alto Gardens,Hanover,Windsor
972,1105 Opal Cove,St.Andrew,Holly Springs
987,707 Bass Townline,Clarendon,Mountlake Terrace
1123,842 Hare Annex,St. Thomas,Broomfield
484,1285 Santa Cruz Freeway,St. James,Beverly Hills
1161,499 Avery Garden,St.Andrew,Fort Lee
1088,663 Hunt Esplanade,Manchester,Adelanto
1449,704 Orizaba Garden,St. Ann,Monterey Park
968,1277 Sotelo Viaduct,Hanover,Pico Rivera
1073,279 Bercut Access Parade,Trelawny,Gallatin
1359,980 Grattan Viaduct,St. James,Sachse
1386,258 Nebraska Close,St. Catherine,South Pasadena
452,497 Watt Pike,Westmoreland,Logansport
624,1194 Yale Highway,Trelawny,Balch Springs
1194,255 Wildwood Pike,St.Andrew,Summit
1140,536 Myrtle Garden,St. Elizabeth,Pinellas Park
649,249 Mcdonald Ferry,St.Andrew,Covina
901,395 Forest Knolls Plaza,Hanover,Oshkosh
1453,1012 Third Bypass,St.Andrew,McHenry
1464,375 Encinal Heights,St. Thomas,St. Paul
1370,175 Dunshee Walk,St Mary,Grapevine
1282,225 Seward Viaduct,St Mary,Menasha
563,707 Caledonia Concession road,St. Ann,Knoxville
824,749 Graham Extension,St. Thomas,Apple Valley
1185,38 Beach Plantation,St. James,Tiffin
436,657 Neptune Ferry,St. Catherine,Cornelius
543,1379 Ozbourn Annex,St. James,Springdale
446,676 Jersey Park,St. Catherine,Newport News
937,780 Birchwood Gardens,St. James,Stevens Point
977,1121 Topaz Bypass,Clarendon,Wasco
1453,1178 Lynch Plantation,St.Andrew,Banning
962,1120 Lafayette Road,Clarendon,Garland
757,194 Munich Circle,Manchester,Westerville
943,937 Monument Plantation,St. Thomas,Normal
716,1167 Havelock Concession road,St. Ann,Florence
624,85 Santa Ysabel Esplanade,Manchester,Moorpark
898,1179 Owen Wynd,St. Catherine,Walnut Creek
1233,289 Marview Arcade,St. Thomas,Menlo Park
1285,231 Elizabeth Court,Manchester,Coconut Creek
646,977 Mark Viaduct,St. Catherine,Michigan City
727,1198 Jauss Annex,St. Elizabeth,Arroyo Grande
943,958 Corbin Side road,Manchester,Marion
508,129 Talbert Arcade,Trelawny,Los Gatos
1457,550 Fitch Plantation,St. Elizabeth,Dodge City
707,642 Ash Green,Trelawny,North Las Vegas
1244,384 Jeopardy Ferry,Trelawny,Dixon
608,1256 Tompkins Esplanade,St. Elizabeth,Park Ridge
996,994 Brussels Route,Clarendon,East Peoria
1169,554 Lettuce Expressway,Kingston,Blythe
395,877 Morrell Path,St. James,Mount Pleasant
661,1209 Alta Mar Point,Westmoreland,La Porte
1309,730 John Place,Trelawny,Kalamazoo
750,980 Woodacre Walk,Hanover,Maple Valley
1396,16 Yukon Street,St. Catherine,Rancho Cordova
1242,784 Glenview Hill,St Mary,Hopewell
468,795 Reardon Trace,Trelawny,Los Banos
888,108 Shannon Route,St. Ann,Mamaroneck
1190,1114 Congo Row,St. Ann,Nashua
747,1334 Fifth Expressway,Clarendon,Manchester
804,1179 Gladeview Bypass,St. Catherine,Laguna Hills
974,245 Idora Esplanade,St Mary,Elk Grove
491,1 Plymouth Spur,Kingston,Libertyville
1336,1385 Adam Grove,St. Ann,Coeur d'Alene
949,496 Turquoise Concession road,Manchester,Mayfield Heights
1354,1314 Austin Freeway,Kingston,Ashtabula
1461,1090 Sergeant John V Young Row,St. Ann,Alsip
1109,251 Ceres Thruway,St. Elizabeth,Urbandale
1163,717 Farview Private,St.Andrew,Waco
1002,890 Innes Road,St.Andrew,Palm Beach Gardens
440,848 Walter U Lum Crescent,Trelawny,Jackson
1039,348 Pope Road,Hanover,Atascadero
645,222 Christopher Square,St. Thomas,Goldsboro
1206,1118 Charles Manor,St. James,Edgewater
1129,841 Fifth Trail,St. Catherine,Bullhead City
1123,779 Greenview Mall,Manchester,Coachella
1390,1059 Commercial Gardens,St.Andrew,Atwater
494,312 Cordova Green,Kingston,Opelika
988,827 Roosevelt Trace,Kingston,Pensacola
492,6 Central Expressway,St. Ann,Northglenn
1315,826 Jasper Arcade,St. Elizabeth,Santa Maria
1188,1317 Hamilton Road,Westmoreland,Mukilteo
871,1154 Greenough Field,Trelawny,Searcy
511,201 Paradise Hill,St Mary,Maple Valley
729,113 Arnold Sideline,St. Thomas,Manchester
361,514 Fountain Court,Hanover,Ottawa
1007,340 Fell Access Walk,St Mary,Ferndale
800,509 Mount High Street,St. Elizabeth,Quincy
743,505 Lathrop Thruway,Westmoreland,Alamogordo
393,30 John Plaza,St. James,Enid
517,592 Havens Loop,Westmoreland,Terrell
1341,634 Cityview Cove,Portland,Kearney
1383,718 Octavia Spur,Clarendon,Hamilton
1224,1137 Koret Lane,St. James,Paris
1273,161 Storey Walk,Trelawny,San Bruno
1085,905 Delmar Drive,St. Catherine,Yuba City
745,309 Massasoit Circle,St Mary,Franklin Park
544,317 Beale Highway,Kingston,Spanish Fork
1220,738 Eastwood Gardens,Clarendon,Newport News
1271,772 Reed Stravenue,Trelawny,Arlington Heights
1054,708 Macalla Drive,St. Catherine,Pleasant Prairie
937,12 Daggett Expressway,St. Elizabeth,Jacksonville Beach
843,885 Giants Run,St. James,Laramie
461,1135 Catalina Avenue,St. Ann,Lompoc
1272,1168 Mountview Gate,St. Catherine,Tracy
1132,1055 Thorp Heights,St. Thomas,Farragut
395,1267 Perego Glen,Manchester,Onalaska
609,584 Emma Field,Westmoreland,Cambridge
1309,1392 Urbano Boulevard,St. Elizabeth,Aberdeen
1232,929 Canyon Turnpike,Kingston,Spanish Fork
517,210 Rebecca Drive,Clarendon,Azusa
857,1226 Hardie Sideline,St Mary,Pullman
739,276 Merrill Highway,Hanover,Columbus
716,127 Moulton Expressway,Clarendon,Nogales
1017,1295 Caselli Manor,Kingston,Rockville
829,48 Rankin Freeway,Manchester,Ocala
821,837 South Park Run,Portland,Cocoa
1235,1394 Lessing Garden,Clarendon,Compton
676,385 Emil Line,St. James,Brookfield
770,710 Virgil Ferry,St. Catherine,Homer Glen
1307,630 Coralino Sideline,St Mary,Painesville
1082,415 Ccsf Parking Lot Cove,St. Catherine,Parker
1450,613 Lettuce Alley,Kingston,Marietta
694,62 Shipley Arcade,Kingston,Morristown
720,446 Macondray Concession road,Portland,Aurora
785,1385 Mono Trace,St.Andrew,Allentown
1042,1143 Menoher Manor,St Mary,McKinney
541,289 Krausgrill High Street,Hanover,Lawndale
341,620 Presidio Field,St. Catherine,El Paso
995,137 Jennifer Drung,Manchester,Elizabethtown
1200,43 Euclid Row,St. Ann,Prior Lake
1385,1178 Cresta Vista Promenade,St. Elizabeth,Atlantic City
570,973 Windsor Mill Townline,Westmoreland,South Euclid
1001,470 Anthony Wynd,Manchester,Torrance
1200,1394 Marston Route,Trelawny,Barnstable Town
1231,188 Richter Row,St. James,Hialeah Gardens
1034,150 Crystal Private,St. Ann,Chanhassen
1028,758 Innes Heights,St.Andrew,Los Gatos
914,1390 Lansdale Trail,Westmoreland,Berea
1462,761 Newburg Turnpike,Clarendon,Champaign
807,508 Oak Hills Park,Portland,Duncan
951,250 Estero Road,St Mary,Toledo
747,698 Gateview Field,Clarendon,Gallup
787,365 Tulip Route,St. Elizabeth,New Port Richey
1227,1022 Crestmont Crescent,St. Catherine,Linden
524,678 Duncombe Mews,Kingston,Brownsville
1389,117 Carson Mall,St. Catherine,Ballwin
1015,1113 Waterville Highway,Kingston,Huntington Beach
1274,495 Forsyth Side road,Trelawny,Bixby
1243,925 Colin Annex,Manchester,Bentonville
738,907 Jessie East Route,St. Elizabeth,The Colony
1346,16 St. Paul Street-Calvert Mall,St. James,Mustang
901,777 Avenue H Green,St. Ann,Schenectady
543,831 Gloria Loop,St. Ann,Seaside
832,754 Kittredge Path,St. Catherine,Bartow
996,74 Paraiso Court,Hanover,Brawley
1031,1017 Ludlow Hill,St. Catherine,Cumberland
779,409 Edie Ferry,St.Andrew,Summerville
1071,302 Capen Heights,Westmoreland,Nixa
603,339 Argonaut Drung,Clarendon,Greenville
1160,185 Watchman Esplanade,St. Ann,Leesburg
573,603 Jade Parkway,St.Andrew,Phoenix
926,583 Sargent Stravenue,St. Thomas,Middletown
814,72 Magnolia Close,Westmoreland,Lehi
1220,276 Terry A Francois Extension,Manchester,O'Fallon
388,1121 Harlem Field,Manchester,Macomb
904,470 John F Shelley Annex,St. Elizabeth,Rancho Palos Verdes
464,635 Wawona Path,St. Thomas,Menasha
341,515 Hattie Trail,Trelawny,Bozeman
389,102 Niagara Row,St. Ann,Richland
1259,868 Lamson Concession road,St.Andrew,Weatherford
1052,710 Bright Hill,Hanover,Birmingham
759,351 Santa Monica Loop,St. James,White Bear Lake
1281,510 Harlan Run,Hanover,Kissimmee
1091,791 Young Concession road,Westmoreland,Maricopa
1178,5 Britton Annex,Hanover,Bessemer
628,849 C Road,Clarendon,Dania Beach
1256,1022 Beachmont High Street,Trelawny,Bismarck
408,583 Lillian Hill,Kingston,Lake Havasu City
1179,960 Emmett Lane,St. James,Fort Smith
1210,900 Uranus Loop,St. Elizabeth,Holly Springs
425,1256 Oak Brae,St. Ann,San Bernardino
860,1306 Brush Highway,Clarendon,Statesville
817,1042 Kansas Spur,Clarendon,Palm Desert
964,1118 Fountain Park,St. Elizabeth,Wilson
628,474 Ofarrell Path,St. James,Rochester
1251,176 Topeka Stravenue,Manchester,Kearny
427,275 West Point Street,Portland,Ferguson
474,877 Colon Plaza,Clarendon,Donna
594,141 Angelos Pike,St. Thomas,Steubenville
1377,196 Hallam Parkway,Westmoreland,Walla Walla
658,362 Toll Plaza Tunnel Close,Kingston,Schaumburg
705,7 Varennes Terrace,Trelawny,Willmar
718,285 Rutledge Freeway,St. Catherine,Snellville
338,429 Gateview Annex,Kingston,Monrovia
826,391 Harkness Alley,Portland,Naugatuck
1073,671 Livingston Terrace,St. Elizabeth,Arvada
1059,146 Watt Thruway,St. Ann,Cape Girardeau
1331,173 Robinson Route,St.Andrew,Evanston
789,936 Balhi Route,Manchester,East St. Louis
1446,1231 Anzavista Mews,St. Ann,North Chicago
448,391 Silver Alley,St. Catherine,Bismarck
359,509 Noe Sideline,St. Ann,Utica
1392,67 Merrill Square,Kingston,Golden
609,1014 Cervantes Viaduct,Manchester,Round Rock
1037,369 Sagamore Bend,Hanover,Huntsville
719,1093 Battery Crosby Drive,St.Andrew,Beaumont
1458,471 Market Parade,St. James,Urbana
494,802 Moss Alley,St. Elizabeth,Kyle
846,790 Frank Norris Avenue,St. Elizabeth,Tempe
1132,329 Vesta Circle,St. James,Simi Valley
409,686 Zoo Viaduct,Westmoreland,Albertville
1258,541 Webster Ferry,St. Thomas,Yucaipa
707,746 Seal Rock Glen,St. Ann,Rocky Mount
1369,470 Lucky Spur,Kingston,Miami Lakes
578,598 Museum Concession road,Hanover,McAllen
416,1175 Battery Cranston Nene,Kingston,Melbourne
461,1195 Waterville Gardens,St. Catherine,Durham
788,1302 Saint Francis Gardens,Trelawny,Franklin Park
963,540 Temescal Place,Westmoreland,West Allis
897,571 Alert Annex,Portland,San Leandro
706,1178 Varennes Lane,Clarendon,Irvine
932,842 Tucker Close,St. Catherine,Gaithersburg
381,42 Tulare Field,Hanover,Niles
1259,774 Mistral Manor,Westmoreland,Biddeford
960,1079 Mono Extension,St Mary,Pickerington
811,765 Seymour Pike,Manchester,Tacoma
349,167 Museum Parade,Manchester,Muskego
1135,564 Baden Sideline,St. Thomas,Pearland
657,330 Banks Bypass,Westmoreland,Kiryas Joel
980,695 Meadowbrook Run,Trelawny,West Des Moines
690,1061 Avery Green,St. James,Rolla
612,1327 Copper Grove,St. James,Newberg
775,369 Dirk Dirksen Annex,Hanover,Appleton
702,14 Kalmanovitz Plantation,St. James,Lompoc
921,946 Scotia Concession road,St. Thomas,Bend
437,1051 Temescal Promenade,Manchester,Centennial
598,752 Lapham Line,Clarendon,West Covina
555,761 Rosa Parks Freeway,Trelawny,Brentwood
1380,151 Del Sur Boulevard,Kingston,Twin Falls
364,1242 Kensington Gate,St. Elizabeth,Van Buren
400,1161 San Gabriel Annex,Clarendon,Lakeville
782,119 Walter Garden,Kingston,Deltona
441,1112 Webster Viaduct,Kingston,West Des Moines
1101,414 Middle West Viaduct,Manchester,Yonkers
1167,263 Northwood Green,Trelawny,San Benito
1472,640 Graystone Spur,Westmoreland,Rockford
908,392 Salinas Line,St. Thomas,West Memphis
1415,1059 West Point Turnpike,St. Catherine,Dearborn
1082,171 Granville High Street,Kingston,Panama City
1125,934 Rickard Park,Manchester,Danville
1340,1120 Overlook Square,Trelawny,Radcliff
1319,956 Walter U Lum Line,Clarendon,Pleasant Prairie
531,1329 Southern Heights Heights,St Mary,Pleasant Grove
569,116 Sylvan Place,St. Elizabeth,Madera
1321,118 San Carlos High Street,Manchester,Norman
1031,1226 Radio Trace,St. Elizabeth,Carson City
436,363 Halyburton Avenue,Westmoreland,Joliet
594,445 Waldo Lane,St. Thomas,Durham
1072,1203 Crescent Line,Kingston,Pullman
1155,1012 Winston Turnpike,Hanover,Clinton
716,937 Faxon Walk,St. Elizabeth,Revere
1395,700 Edinburgh Spur,St.Andrew,Carol Stream
1446,1073 Frank Norris Turnpike,Trelawny,Antioch
1354,609 Gilbert Hill,St. Elizabeth,Fishers
616,1105 Knott Lane,Trelawny,Lansing
1213,210 Randall Wynd,St. James,Bettendorf
937,369 Lombard Plantation,Westmoreland,Romulus
1465,151 E Boulevard,Portland,Montclair
1433,562 Enterprise Drung,Portland,Emporia
651,986 James High Street,St.Andrew,Seal Beach
391,655 Sal Stravenue,St. Thomas,Glendale Heights
730,740 Dichiera Gardens,Kingston,West Fargo
1228,579 Elsie Road,St Mary,Altoona
841,118 Del Vale Spur,St.Andrew,Huntington Park
781,879 Evergreen Ferry,Manchester,Spartanburg
984,428 Uranus Heights,St Mary,Blaine
1291,422 Park Street,St. Thomas,La Mirada
1302,277 Gay Annex,Kingston,St. Louis Park
1396,433 Hare Parkway,Clarendon,Goldsboro
1264,364 Ship Lane,St. Thomas,Clovis
474,455 Franconia Crescent,St. Catherine,St. George
587,991 Mission Gardens,Trelawny,Boston
583,775 Farragut Bay,Manchester,South San Francisco
792,493 Dormitory Place,Manchester,Leesburg
409,890 Ophir Cove,St. Elizabeth,Seguin
657,1044 Coleman Highway,St. Elizabeth,Parkland
951,453 Tenny Garden,Manchester,Howard
1281,659 Hawes Road,St.Andrew,Berwyn
510,700 Maryland Highway,Manchester,Wenatchee
335,410 The Block Run,Hanover,Detroit
486,777 Redfield Gate,St. James,Binghamton
667,1106 Saint George Boulevard,St.Andrew,Modesto
536,716 Tioga Lane,St.Andrew,Blythe
1268,756 Rivera Square,St. Catherine,North Ogden
719,923 Lucerne Concession road,Manchester,Asheboro
1162,561 Rosemont High Street,Portland,Lebanon
1054,383 Halibut Path,Westmoreland,Cuyahoga Falls
859,1192 Sycamore Viaduct,Hanover,Herndon
945,810 Jauss Turnpike,Westmoreland,Leesburg
1321,47 Bowley Plaza,St.Andrew,Fishers
470,1188 Manzanita Drive,Kingston,Tyler
1378,945 Stigwood Manor,St Mary,Millbrae
991,534 Rockdale Ferry,Clarendon,Waukegan
1443,143 Locksley Parkway,St. James,North Lauderdale
353,1352 Elsie Trail,Hanover,Ottumwa
1123,551 Tampa Point,St. Thomas,Sugar Land
891,1053 Dutch Windmill Access Run,Hanover,Vero Beach
1228,1161 Middle Point Park,Westmoreland,Saco
1393,148 Bronte Spur,Portland,Burlingame
807,1284 Westbrook Park,Kingston,Yucaipa
728,431 Hillcrest Private,St.Andrew,Coppell
374,298 Persia Bypass,St Mary,Lubbock
1332,1192 Spear Highway,St. Elizabeth,Pleasant Prairie
1155,570 Marlin Spur,St Mary,Flint
486,311 Dolphin High Street,Clarendon,Gulfport
1090,873 Vallejo Court,St. Thomas,Blue Island
464,548 Powers Street,Westmoreland,Anderson
343,706 Balmy Nene,St. James,Pompano Beach
1366,424 Watchman Court,Kingston,Carson
1082,1381 Seminole Sideline,St Mary,Macon
554,1175 Torrens Thruway,Clarendon,Bullhead City
732,263 Edith Avenue,Portland,Ennis
861,878 Wanda Circle,Portland,Amarillo
361,1171 Keppler Wynd,Kingston,Hercules
373,1104 Santa Fe Route,St. Ann,Cottage Grove
1440,337 Kissling Field,St. Thomas,Novi
859,352 St. Paul Street-Calvert Freeway,St. James,Stafford
461,817 Catherine Boulevard,St. Ann,Johns Creek
