company_id,position,profile_picture,description,tel_num,qualifications,gpa,start_date,end_date,is_active
734,Front End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-189-3694,Cybersecurity,2.62,2021/4/14,2021/4/14,True
605,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-565-7977,Computer Science,3.07,2021/10/24,2021/10/24,False
586,Front End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-141-1262,Computer Engineering,2.37,2021/3/10,2022/3/10,False
410,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-444-9782,Cybersecurity,3.42,2021/5/15,2022/5/15,True
598,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-147-7484,Information Systems,3.35,2021/11/16,2022/11/16,False
1194,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-280-7696,Information Science,3.32,2021/6/27,2022/6/27,True
1373,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-488-3835,Cybersecurity,3.46,2021/2/8,2021/2/8,True
668,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-202-3728,Systems & Network Administration,3.79,2021/3/16,2021/3/16,True
1383,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-461-2802,Information Technology,2.02,2021/7/8,2021/7/8,False
1369,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-001-9079,Information Systems,2.48,2021/6/18,2022/6/18,True
1106,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-962-3258,Computer Science,2.54,2021/5/4,2022/5/4,False
1130,Back End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-030-8267,Computer Science,3.85,2021/11/17,2022/11/17,True
1059,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-782-5784,Cybersecurity,3.95,2021/11/2,2021/11/2,False
354,Full Stack Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-755-2190,Computer Engineering,2.84,2021/9/3,2021/9/3,True
995,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-828-8148,Computer Engineering,2.68,2021/2/9,2022/2/9,True
488,Network Administrator,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-748-1213,Information Science,2.74,2021/7/14,2021/7/14,True
1348,Front End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-395-4795,Systems & Network Administration,3.61,2021/4/8,2022/4/8,False
568,Front End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-914-5825,Systems & Network Administration,2.29,2021/4/12,2021/4/12,False
525,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-549-9593,Cybersecurity,3.49,2021/3/6,2022/3/6,False
1032,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-239-3507,Information Technology,3.71,2021/12/17,2021/12/17,False
812,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-937-5739,Information Systems,2.64,2021/3/12,2022/3/12,False
381,Network Administrator,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-476-8765,Information Systems,3.3,2021/7/23,2021/7/23,True
500,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-620-7413,Systems & Network Administration,2.51,2021/9/27,2022/9/27,True
1201,Network Analyst,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-271-6023,Information Technology,3.32,2021/7/1,2021/7/1,True
994,Full Stack Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-067-6731,Systems & Network Administration,2.99,2021/9/7,2022/9/7,True
641,Data Analysts,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-123-4348,Systems & Network Administration,3.15,2021/12/12,2021/12/12,True
1069,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-746-9970,Information Systems,3.94,2021/8/16,2022/8/16,True
1468,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-100-3717,Computer Science,2.27,2021/2/24,2021/2/24,True
